Country,ISO,Sex,Year of birth,Mean height (cm),Mean height lower 95% uncertainty interval (cm),Mean height upper 95% uncertainty interval (cm),Mean height (inches),Mean height lower 95% uncertainty interval (inches),Mean height upper 95% uncertainty interval (inches),Olympic Year
Slovakia,SVK,Men,1981,179.44371909999998,178.6041747,180.3037429,70.647133503937,70.31660421259842,70.9857255511811,2000
Slovenia,SVN,Men,1981,179.36099099999998,177.2828933,181.3500435,70.61456338582677,69.79641468503938,71.39765492125984,2000
Solomon Islands,SLB,Men,1981,166.68260180000001,165.0382319,168.26941619999997,65.62307157480315,64.9756818503937,66.24780165354329,2000
Somalia,SOM,Men,1981,168.50590580000002,163.5052106,173.5753017,66.3409077952756,64.37213015748031,68.33673295275591,2000
South Africa,ZAF,Men,1981,169.01156880000002,168.36502109999998,169.65623469999997,66.53998771653544,66.28544137795275,66.79379318897637,2000
South Korea,KOR,Men,1981,173.95215259999998,173.4814462,174.4263468,68.48509944881889,68.29978196850394,68.67179007874016,2000
Spain,ESP,Men,1981,175.74023259999998,174.9612957,176.50528459999998,69.18906795275589,68.88239988188975,69.49026952755905,2000
Sri Lanka,LKA,Men,1981,164.93766530000002,163.3957479,166.4951936,64.93608870078741,64.32903460629922,65.54928881889764,2000
Sudan,SDN,Men,1981,168.5300127,163.4588568,173.4762276,66.3503987007874,64.35388062992126,68.2977274015748,2000
Suriname,SUR,Men,1981,172.50942619999998,167.5317355,177.5118306,67.91709692913385,65.95737618110236,69.88654748031496,2000
Swaziland,SWZ,Men,1981,170.26035430000002,169.1122199,171.37194499999998,67.03163555118111,66.57961413385827,67.46926968503936,2000
Sweden,SWE,Men,1981,180.0015365,179.58944069999998,180.4216466,70.8667466535433,70.70450421259842,71.03214433070866,2000
Switzerland,CHE,Men,1981,177.6471639,177.0696611,178.22129180000002,69.93982830708661,69.712465,70.16586291338584,2000
Syrian Arab Republic,SYR,Men,1981,171.3896102,166.5811919,176.2620275,67.47622448818898,65.58314641732284,69.39449901574802,2000
Taiwan,TWN,Men,1981,172.091544,171.2475513,172.914224,67.75257637795275,67.42029578740157,68.07646614173228,2000
Tajikistan,TJK,Men,1981,171.96361919999998,166.88658769999998,176.96421189999998,67.70221228346456,65.70338098425196,69.67094956692912,2000
Tanzania,TZA,Men,1981,167.0736921,165.82692419999998,168.3222111,65.77704413385827,65.28619062992125,66.2685870472441,2000
Thailand,THA,Men,1981,166.9816535,166.24884319999998,167.6778183,65.74080846456692,65.45230047244094,66.0148890944882,2000
Timor-Leste,TLS,Men,1981,160.8654698,159.301681,162.425729,63.33286212598425,62.717197244094486,63.9471374015748,2000
Togo,TGO,Men,1981,170.3166195,168.7774435,171.8948556,67.05378720472442,66.44781240157481,67.67514,2000
Tokelau,TKL,Men,1981,175.03235969999997,173.4097573,176.69165859999998,68.91037783464566,68.27155799212598,69.56364511811023,2000
Tonga,TON,Men,1981,177.5925029,176.471319,178.68998200000001,69.91830822834646,69.47689724409449,70.35038661417323,2000
Trinidad and Tobago,TTO,Men,1981,173.7564638,171.3762513,176.1784131,68.40805661417323,67.47096507874016,69.36157996062992,2000
Tunisia,TUN,Men,1981,173.60129469999998,172.605873,174.59087480000002,68.34696641732283,67.95506811023623,68.73656488188978,2000
Turkey,TUR,Men,1981,173.7303064,173.0962993,174.3619699,68.39775842519684,68.14814933070866,68.64644484251968,2000
Turkmenistan,TKM,Men,1981,172.6502773,171.0963944,174.1853053,67.97255011811023,67.3607851968504,68.57689185039371,2000
Tuvalu,TUV,Men,1981,170.20257560000002,167.16870269999998,173.16534719999999,67.00888803149607,65.81444988188976,68.17533354330708,2000
Uganda,UGA,Men,1981,168.368946,167.4531881,169.2895254,66.28698661417323,65.92645200787402,66.6494194488189,2000
Ukraine,UKR,Men,1981,177.95357819999998,172.8592104,183.2857007,70.06046385826771,68.05480724409449,72.15972468503938,2000
United Arab Emirates,ARE,Men,1981,171.38952350000002,166.43680990000001,176.3326842,67.47619035433071,65.52630311023623,69.42231661417323,2000
United Kingdom,GBR,Men,1981,177.62743740000002,177.31335159999998,177.94235940000002,69.93206196850394,69.80840614173228,70.05604700787401,2000
United States of America,USA,Men,1981,177.521189,177.057944,177.9937641,69.89023188976378,69.70785196850393,70.07628507874016,2000
Uruguay,URY,Men,1981,173.3474608,171.5408515,175.1325627,68.24703181102362,67.53576830708661,68.94982783464566,2000
Uzbekistan,UZB,Men,1981,170.5890894,169.46835910000001,171.7093357,67.16105881889764,66.71982641732284,67.60210066929133,2000
Vanuatu,VUT,Men,1981,168.793542,167.4263247,170.1932254,66.45415039370079,65.91587586614173,67.00520685039369,2000
Venezuela,VEN,Men,1981,171.08002630000001,169.4937421,172.6737506,67.35434106299213,66.72981972440944,67.98179157480315,2000
Viet Nam,VNM,Men,1981,163.3868737,162.7869818,163.99083149999998,64.32554082677166,64.08936291338583,64.56331948818897,2000
Yemen,YEM,Men,1981,163.3451911,161.73293950000001,165.0319961,64.3091303543307,63.67438562992127,64.97322681102362,2000
Zambia,ZMB,Men,1981,168.9321407,166.25168380000002,171.6258332,66.50871681102362,65.45341881889765,67.56922566929133,2000
Zimbabwe,ZWE,Men,1981,171.00901230000002,169.5806628,172.4088529,67.32638279527559,66.76404047244094,67.87750114173228,2000
Afghanistan,AFG,Men,1985,165.39712219999998,160.10240259999998,170.769541,65.11697724409449,63.032441968503925,67.23210275590552,2004
Albania,ALB,Men,1985,173.9630378,172.43871430000002,175.4840132,68.48938496062992,67.8892575984252,69.08819417322835,2004
Algeria,DZA,Men,1985,171.6189501,169.784491,173.47597,67.56651578740157,66.84428779527559,68.29762598425197,2004
American Samoa,ASM,Men,1985,176.0775827,174.14223940000002,177.99929469999998,69.3218829527559,68.55993677165355,70.07846248031495,2004
Andorra,AND,Men,1985,175.75912580000002,170.49479530000002,181.0412606,69.19650622047244,67.12393515748032,71.2760868503937,2004
Angola,AGO,Men,1985,169.18836000000002,163.83941769999998,174.790467,66.60959055118111,64.50370775590551,68.81514448818898,2004
Antigua and Barbuda,ATG,Men,1985,172.5228219,167.2845656,177.79526140000002,67.92237082677165,65.8600651968504,69.99813440944882,2004
Argentina,ARG,Men,1985,174.0450401,171.9450186,176.0229715,68.52166933070866,67.69488921259843,69.30038248031497,2004
Armenia,ARM,Men,1985,172.5031164,170.69046559999998,174.353586,67.91461275590551,67.20097070866142,68.64314409448819,2004
Australia,AUS,Men,1985,179.0775723,178.4005116,179.75919019999998,70.50298122047245,70.23642188976378,70.77133472440944,2004
Austria,AUT,Men,1985,177.7323642,176.0151434,179.467567,69.97337173228347,69.2973005511811,70.65652244094488,2004
Azerbaijan,AZE,Men,1985,171.2189521,169.7479293,172.7157325,67.40903625984252,66.82989342519686,67.99831988188977,2004
Bahamas,BHS,Men,1985,172.559957,167.374846,177.7417175,67.93699094488188,65.89560866141731,69.97705413385826,2004
Bahrain,BHR,Men,1985,168.6513868,166.2279933,170.9640365,66.39818377952756,65.4440918503937,67.30867578740157,2004
Bangladesh,BGD,Men,1985,164.0416727,162.918561,165.1544712,64.58333570866141,64.1411657480315,65.02144535433071,2004
Barbados,BRB,Men,1985,175.793481,173.7612236,177.8596728,69.21003188976378,68.4099305511811,70.02349322834645,2004
Belarus,BLR,Men,1985,178.05560359999998,172.778,183.3956483,70.10063133858267,68.02283464566929,72.20301114173229,2004
Belgium,BEL,Men,1985,180.4710825,179.51651950000002,181.44544019999998,71.05160728346456,70.67579507874017,71.43521267716534,2004
Belize,BLZ,Men,1985,168.6642253,166.09207719999998,171.2550554,66.40323830708661,65.39058157480314,67.42325015748031,2004
Benin,BEN,Men,1985,169.47031289999998,167.89343290000002,171.0453192,66.72059562992125,66.09977673228347,67.34067685039369,2004
Bermuda,BMU,Men,1985,172.512506,167.4218658,177.49897959999998,67.9183094488189,65.91412039370078,69.88148803149606,2004
Bhutan,BTN,Men,1985,164.6807831,163.1976254,166.18122830000001,64.83495397637796,64.25103362204725,65.42568043307087,2004
Bolivia,BOL,Men,1985,166.6424771,164.4994552,168.80208080000003,65.6072744488189,64.76356503937008,66.45751212598427,2004
Bosnia and Herzegovina,BIH,Men,1985,181.1306495,179.50834030000001,182.7095638,71.31127933070866,70.67257492125985,71.93289913385827,2004
Botswana,BWA,Men,1985,172.83839619999998,171.57558669999997,174.0835121,68.04661267716534,67.54944358267716,68.53681578740158,2004
Brazil,BRA,Men,1985,172.5608012,171.9316977,173.173381,67.9373233070866,67.68964476377953,68.17849645669291,2004
Brunei Darussalam,BRN,Men,1985,164.52442659999997,159.42279299999998,169.6405004,64.77339629921259,62.76487913385826,66.78759858267716,2004
Bulgaria,BGR,Men,1985,178.2415854,173.0850715,183.40867619999997,70.17385251968504,68.14372893700788,72.20814023622046,2004
Burkina Faso,BFA,Men,1985,170.9861847,169.3091947,172.6393128,67.3173955511811,66.65716326771654,67.96823338582676,2004
Burundi,BDI,Men,1985,168.2320186,163.0659429,173.2964451,66.23307818897638,64.19919011811024,68.22694688976378,2004
Cabo Verde,CPV,Men,1985,174.3280452,172.2502801,176.3670654,68.63308866141732,67.8150709055118,69.43585251968504,2004
Cambodia,KHM,Men,1985,163.03199119999996,161.29525869999998,164.8197948,64.1858233070866,63.5020703543307,64.88968299212598,2004
Cameroon,CMR,Men,1985,170.1863017,168.67845559999998,171.7170243,67.00248098425197,66.40884078740156,67.60512767716536,2004
Canada,CAN,Men,1985,177.7059275,176.701397,178.71142959999997,69.96296358267716,69.56747913385826,70.35883055118109,2004
Central African Republic,CAF,Men,1985,168.5633822,165.7450129,171.3146847,66.3635362992126,65.25394208661417,67.4467262598425,2004
Chad,TCD,Men,1985,172.3535683,169.61697719999998,175.2349445,67.8557355511811,66.77833748031495,68.99013562992127,2004
Chile,CHL,Men,1985,171.29944790000002,170.32326709999998,172.27813480000003,67.44072751968504,67.05640437007874,67.82603732283465,2004
China,CHN,Men,1985,170.5042444,170.0837927,170.8995717,67.12765527559056,66.96212311023622,67.28329594488189,2004
China (Hong Kong SAR),HKG,Men,1985,172.0910481,169.51637130000003,174.6634284,67.75238114173229,66.73872885826773,68.76512929133858,2004
Colombia,COL,Men,1985,169.1727017,168.37460780000004,169.9845997,66.60342586614173,66.28921566929135,66.92307074803149,2004
Comoros,COM,Men,1985,167.0679362,165.31126630000003,168.79607769999998,65.77477803149606,65.08317570866143,66.45514870078739,2004
Congo,COG,Men,1985,169.47801930000003,167.3972672,171.5487822,66.7236296456693,65.9044359055118,67.53889062992126,2004
Cook Islands,COK,Men,1985,175.2766568,172.94803230000002,177.52565280000002,69.0065577952756,68.089776496063,69.89198929133859,2004
Costa Rica,CRI,Men,1985,169.05837019999998,166.6851258,171.3738429,66.55841346456693,65.62406527559055,67.47001688976378,2004
Cote d'Ivoire,CIV,Men,1985,168.86971780000002,167.55096569999998,170.212721,66.48414086614174,65.96494712598424,67.01288228346456,2004
Croatia,HRV,Men,1985,180.0795116,178.89928480000003,181.2642612,70.89744551181101,70.4327892913386,71.36388236220472,2004
Cuba,CUB,Men,1985,171.4370898,170.1788421,172.7132559,67.49491724409448,66.99954413385827,67.99734484251968,2004
Cyprus,CYP,Men,1985,174.81451840000003,172.0122828,177.5878802,68.8246135433071,67.72137118110237,69.91648826771653,2004
Czech Republic,CZE,Men,1985,180.09608219999998,178.7016861,181.4673755,70.90396937007873,70.35499452755904,71.44384862204724,2004
Denmark,DNK,Men,1985,181.1570049,180.2440259,182.07020680000002,71.32165547244095,70.96221492125984,71.68118377952757,2004
Djibouti,DJI,Men,1985,168.17364030000002,163.06470359999997,173.2485875,66.21009460629922,64.1987022047244,68.20810531496063,2004
Dominica,DMA,Men,1985,175.7751599,173.6810632,177.9453457,69.20281885826772,68.37837133858268,70.05722271653543,2004
Dominican Republic,DOM,Men,1985,171.8800763,170.397525,173.3459282,67.66932137795276,67.08563976377953,68.24642842519685,2004
DR Congo,COD,Men,1985,168.80281540000001,166.0421869,171.59949699999999,66.45780133858268,65.37093972440944,67.55885708661417,2004
Ecuador,ECU,Men,1985,166.5619614,165.14740880000002,167.9418255,65.57557535433071,65.01866488188978,66.11882893700788,2004
Egypt,EGY,Men,1985,169.172193,168.37512180000002,169.96295419999998,66.60322559055118,66.28941803149607,66.91454889763779,2004
El Salvador,SLV,Men,1985,169.3692825,166.4232262,172.32235580000003,66.68081988188976,65.5209551968504,67.84344716535433,2004
Equatorial Guinea,GNQ,Men,1985,169.2242994,163.93851,174.734039,66.62373992125984,64.54272047244095,68.79292874015748,2004
Eritrea,ERI,Men,1985,169.56012859999998,168.17668999999998,170.934676,66.75595614173227,66.21129527559054,67.29711653543306,2004
Estonia,EST,Men,1985,180.9292934,180.3837135,181.48633180000002,71.23200527559055,71.01721003937007,71.45131173228347,2004
Ethiopia,ETH,Men,1985,168.0969944,166.7968078,169.44209919999997,66.1799190551181,65.66803456692914,66.70948787401574,2004
Fiji,FJI,Men,1985,174.5580375,173.48470759999998,175.60723959999999,68.72363681102362,68.30106598425196,69.136708503937,2004
Finland,FIN,Men,1985,179.75220269999997,178.9192128,180.5687865,70.76858374015747,70.44063496062992,71.09007342519685,2004
France,FRA,Men,1985,178.9635396,177.58076369999998,180.3501882,70.45808645669291,69.91368649606298,71.0040111023622,2004
French Polynesia,PYF,Men,1985,176.9313512,175.3556917,178.5392558,69.65801228346456,69.03767389763779,70.29104559055118,2004
Gabon,GAB,Men,1985,169.99214469999998,167.3494727,172.655644,66.92604122047243,65.88561917322835,67.97466299212599,2004
Gambia,GMB,Men,1985,167.3920967,165.2036525,169.58488899999998,65.90240027559055,65.04080807086615,66.76570433070864,2004
Georgia,GEO,Men,1985,175.09190719999998,173.5248522,176.6815678,68.93382173228346,68.31687094488188,69.55967236220472,2004
Germany,DEU,Men,1985,179.63230780000004,178.7882892,180.4838329,70.72138102362206,70.38909023622047,71.05662712598425,2004
Ghana,GHA,Men,1985,170.24523480000002,169.1489647,171.2729132,67.025682992126,66.59408059055117,67.43028078740157,2004
Greece,GRC,Men,1985,177.43621819999998,176.366345,178.468066,69.85677881889762,69.4355688976378,70.26301811023622,2004
Greenland,GRL,Men,1985,173.9511196,172.27905239999998,175.62615469999997,68.48469275590551,67.82639858267716,69.14415539370077,2004
Grenada,GRD,Men,1985,176.4710506,174.4389527,178.5613939,69.47679157480316,68.67675303149606,70.29976137795276,2004
Guatemala,GTM,Men,1985,163.63274740000003,161.23840669999998,165.98453419999998,64.422341496063,63.479687677165344,65.34824181102361,2004
Guinea,GIN,Men,1985,169.7448545,167.24744180000002,172.24145019999997,66.82868287401575,65.84544952755905,67.81159456692912,2004
Guinea Bissau,GNB,Men,1985,169.86956,164.8191551,174.7544334,66.87777952755906,64.88943114173227,68.80095803149607,2004
Guyana,GUY,Men,1985,170.0748179,168.4706074,171.6510393,66.95858972440945,66.32701078740158,67.57914933070866,2004
Haiti,HTI,Men,1985,172.4488844,167.344807,177.62903590000002,67.89326157480315,65.88378228346457,69.9326912992126,2004
Honduras,HND,Men,1985,166.8670307,163.83109130000003,169.93318180000003,65.69568137795275,64.5004296456693,66.90282748031497,2004
Hungary,HUN,Men,1985,177.25422680000003,174.87396769999998,179.6598142,69.78512866141733,68.84801877952755,70.73221031496062,2004
Iceland,ISL,Men,1985,181.036031,178.4577042,183.54772749999998,71.2740279527559,70.25893866141732,72.26288484251968,2004
India,IND,Men,1985,165.1264425,164.65237439999999,165.6219351,65.01041043307086,64.8237694488189,65.20548625984252,2004
Indonesia,IDN,Men,1985,163.31868,162.5848379,164.0616356,64.29869291338582,64.0097787007874,64.59119511811024,2004
Iran,IRN,Men,1985,173.31372919999998,172.86442830000001,173.77132890000001,68.2337516535433,68.05686153543307,68.41390901574803,2004
Iraq,IRQ,Men,1985,171.2320339,166.21917140000002,176.25145619999998,67.41418657480315,65.44061866141733,69.39033708661417,2004
Ireland,IRL,Men,1985,178.46082280000002,177.3802264,179.5086688,70.26016645669291,69.8347348031496,70.67270425196851,2004
Israel,ISR,Men,1985,176.60219630000003,175.2355902,177.9719186,69.52842374015749,68.99038984251968,70.06768448818897,2004
Italy,ITA,Men,1985,177.2473389,176.0380245,178.4062119,69.78241688976378,69.30630885826771,70.2386661023622,2004
Jamaica,JAM,Men,1985,174.6316179,173.4450004,175.807393,68.75260547244095,68.28543322834645,69.2155090551181,2004
Japan,JPN,Men,1985,171.34124519999997,170.9920849,171.6939073,67.4571831496063,67.31971846456693,67.59602649606299,2004
Jordan,JOR,Men,1985,172.0119543,170.8764492,173.15109040000002,67.72124185039371,67.27419259842519,68.16972062992126,2004
Kazakhstan,KAZ,Men,1985,171.7519117,166.49805039999998,176.89285269999996,67.61886287401575,65.55041354330707,69.64285539370077,2004
Kenya,KEN,Men,1985,171.4050324,167.836779,175.0913771,67.48229622047245,66.0774720472441,68.93361303149605,2004
Kiribati,KIR,Men,1985,169.80294569999998,168.2600074,171.396703,66.85155342519684,66.2440974015748,67.47901692913386,2004
Kuwait,KWT,Men,1985,172.58334409999998,171.6989471,173.4542544,67.94619846456692,67.59801066929134,68.28907653543307,2004
Kyrgyzstan,KGZ,Men,1985,171.4077278,169.634174,173.20845309999999,67.4833574015748,66.78510787401575,68.19230437007873,2004
Lao PDR,LAO,Men,1985,160.4975686,158.9655493,162.0402513,63.18801913385826,62.58486192913385,63.795374527559055,2004
Latvia,LVA,Men,1985,180.649342,178.54146980000002,182.7960774,71.12178818897637,70.29191724409449,71.96695960629921,2004
Lebanon,LBN,Men,1985,174.9732104,173.3761919,176.5778271,68.88709070866142,68.25834326771654,69.51882956692914,2004
Lesotho,LSO,Men,1985,167.4502856,166.27824980000003,168.6370866,65.92530929133858,65.46387787401575,66.39255377952756,2004
Liberia,LBR,Men,1985,165.3839828,164.1373946,166.6313041,65.11180425196851,64.621021496063,65.60287562992126,2004
Libya,LBY,Men,1985,174.1402775,172.252842,175.9299862,68.55916437007873,67.81607952755905,69.26377409448818,2004
Lithuania,LTU,Men,1985,178.82007140000002,177.1307983,180.5529831,70.40160291338583,69.73653476377953,71.08385161417323,2004
Luxembourg,LUX,Men,1985,178.0355265,176.1750604,179.99645990000002,70.09272696850394,69.36026,70.86474799212598,2004
Macedonia (TFYR),MKD,Men,1985,178.3290572,173.1271622,183.4452478,70.20829023622046,68.16030007874015,72.222538503937,2004
Madagascar,MDG,Men,1985,163.807603,161.02586330000003,166.6464989,64.49118228346457,63.39600917322836,65.60885783464568,2004
Malawi,MWI,Men,1985,164.2669905,162.48748989999999,166.0369489,64.672043503937,63.971452716535424,65.36887751968504,2004
Malaysia,MYS,Men,1985,167.519994,166.8589169,168.1852841,65.95275354330708,65.69248696850393,66.21467877952756,2004
Maldives,MDV,Men,1985,166.0968769,164.5912884,167.5636712,65.39247122047244,64.79971984251968,65.96994929133858,2004
Mali,MLI,Men,1985,172.825351,170.1796697,175.47412250000002,68.04147677165355,66.99986996062992,69.0843001968504,2004
Malta,MLT,Men,1985,172.77196990000002,169.532015,176.12737019999997,68.02046059055118,66.74488779527559,69.34148433070865,2004
Marshall Islands,MHL,Men,1985,164.38102990000002,162.5254729,166.25912659999997,64.71694090551182,63.98640665354331,65.4563490551181,2004
Mauritania,MRT,Men,1985,166.5688831,163.84948500000002,169.3380982,65.57830043307086,64.50767125984252,66.66854259842519,2004
Mauritius,MUS,Men,1985,170.85400149999998,169.53562549999998,172.18735180000002,67.26535492125983,66.7463092519685,67.79029598425197,2004
Mexico,MEX,Men,1985,168.2006221,167.625654,168.784918,66.22071736220472,65.99435196850393,66.45075511811024,2004
Micronesia (Federated States of),FSM,Men,1985,169.1900573,167.7188167,170.6450648,66.61025877952756,66.0310301968504,67.18309637795275,2004
Moldova,MDA,Men,1985,174.9212149,173.3406327,176.57021619999998,68.86662003937008,68.24434358267716,69.5158331496063,2004
Mongolia,MNG,Men,1985,169.1593805,168.22778830000001,170.07791730000002,66.5981812992126,66.23141271653544,66.95980996062993,2004
Montenegro,MNE,Men,1985,178.2887229,173.170903,183.4980572,70.19241059055119,68.17752086614173,72.24332960629921,2004
Morocco,MAR,Men,1985,171.1953346,166.16364950000002,176.23044280000002,67.39973803149606,65.4187596456693,69.3820640944882,2004
Mozambique,MOZ,Men,1985,166.27418630000003,164.08976819999998,168.4296014,65.46227807086615,64.60227094488188,66.31086669291338,2004
Myanmar,MMR,Men,1985,164.5047826,163.2535329,165.7686575,64.76566244094488,64.27304444881891,65.26325098425197,2004
Namibia,NAM,Men,1985,169.2079617,167.58404769999999,170.8356338,66.61730775590551,65.97797153543307,67.2581235433071,2004
Nauru,NRU,Men,1985,168.5030866,167.3262006,169.6987541,66.33979787401574,65.87645692913385,66.81053311023622,2004
Nepal,NPL,Men,1985,162.5334029,161.45750180000002,163.63055490000002,63.9895287007874,63.56594559055119,64.42147830708662,2004
Netherlands,NLD,Men,1985,182.56730890000003,181.4191874,183.69990259999997,71.87689326771654,71.42487692913386,72.32279629921258,2004
New Zealand,NZL,Men,1985,177.9236655,177.2967644,178.5528794,70.0486872047244,69.80187574803149,70.29640921259842,2004
Nicaragua,NIC,Men,1985,166.9151085,163.8610781,169.9383974,65.71460964566928,64.51223547244093,66.90488086614174,2004
Niger,NER,Men,1985,170.1639151,168.348546,171.9448678,66.99366736220472,66.27895511811023,67.69482984251968,2004
Nigeria,NGA,Men,1985,167.7467035,166.41770119999998,169.0414729,66.0420092519685,65.51877999999999,66.55176098425197,2004
Niue,NIU,Men,1985,175.7383765,174.0421123,177.4242456,69.1883372047244,68.52051665354331,69.85206519685039,2004
North Korea,PRK,Men,1985,170.8102122,165.3216971,176.50143400000002,67.24811503937008,65.08728232283464,69.4887535433071,2004
Norway,NOR,Men,1985,179.9631407,179.0205132,180.9127958,70.8516301968504,70.48051700787401,71.22551015748031,2004
Occupied Palestinian Territory,PSE,Men,1985,172.85792450000002,171.6025745,174.1646951,68.05430098425198,67.5600687007874,68.56877759842519,2004
Oman,OMN,Men,1985,169.46620819999998,167.7887378,171.09389430000002,66.7189796062992,66.05855818897638,67.35980090551182,2004
Pakistan,PAK,Men,1985,167.3293296,166.11253100000002,168.5611881,65.87768881889764,65.39863425196852,66.36267248031497,2004
Palau,PLW,Men,1985,168.26170449999998,166.4051441,170.10877250000001,66.24476555118109,65.51383625984252,66.97195767716536,2004
Panama,PAN,Men,1985,168.5948733,166.0922469,171.0538831,66.37593437007874,65.39064838582676,67.34404846456692,2004
Papua New Guinea,PNG,Men,1985,164.2994033,162.61364,165.92559319999998,64.6848044488189,64.02111811023622,65.32503669291337,2004
Paraguay,PRY,Men,1985,172.37546650000002,166.8969918,177.76559619999998,67.86435688976378,65.70747708661418,69.98645519685039,2004
Peru,PER,Men,1985,165.2153505,164.20317830000002,166.18607230000003,65.04541358267717,64.64692059055119,65.42758751968505,2004
Philippines,PHL,Men,1985,162.949163,161.618064,164.2558061,64.15321377952756,63.62915905511811,64.6676401968504,2004
Poland,POL,Men,1985,177.1644664,176.5995601,177.71756499999998,69.74978992125985,69.52738586614173,69.96754527559054,2004
Portugal,PRT,Men,1985,172.74355419999998,172.17203030000002,173.3153977,68.0092733070866,67.7842638976378,68.23440854330708,2004
Puerto Rico,PRI,Men,1985,171.97670730000002,168.5791232,175.3140972,67.70736507874017,66.36973354330709,69.02129811023622,2004
Qatar,QAT,Men,1985,171.19780649999998,169.9863618,172.4352305,67.40071122047243,66.92376448818898,67.88788602362204,2004
Romania,ROU,Men,1985,175.2053209,173.1566615,177.2719863,68.9784727952756,68.17191397637795,69.79212059055118,2004
Russian Federation,RUS,Men,1985,176.4184069,175.7904513,177.05793569999997,69.45606570866141,69.20883909448818,69.7078487007874,2004
Rwanda,RWA,Men,1985,165.3492742,164.2774709,166.4662775,65.0981394488189,64.67616964566929,65.53790452755905,2004
Saint Kitts and Nevis,KNA,Men,1985,169.9245964,166.9679553,172.8052429,66.8994474015748,65.73541547244095,68.03356019685039,2004
Saint Lucia,LCA,Men,1985,172.1710284,170.36115990000002,174.00061069999998,67.7838694488189,67.07132279527559,68.50417744094487,2004
Saint Vincent and the Grenadines,VCT,Men,1985,172.5818925,167.2546179,177.5654148,67.94562696850394,65.84827476377953,69.90764362204725,2004
Samoa,WSM,Men,1985,174.1607376,173.1671154,175.14380569999997,68.56721952755906,68.17602968503937,68.95425421259841,2004
Sao Tome and Principe,STP,Men,1985,169.7507306,168.48435590000003,171.013021,66.8309962992126,66.33242358267718,67.32796102362205,2004
Saudi Arabia,SAU,Men,1985,168.64621359999998,167.8265633,169.466859,66.39614708661416,66.07345011811023,66.71923582677165,2004
Senegal,SEN,Men,1985,174.94581200000002,173.3851185,176.4974756,68.87630393700788,68.26185767716535,69.48719511811024,2004
Serbia,SRB,Men,1985,180.7472877,179.930074,181.5362313,71.16034948818897,70.83861181102361,71.47095720472441,2004
Seychelles,SYC,Men,1985,174.87002030000002,173.7448125,175.98570800000002,68.84646468503938,68.40346948818897,69.28571181102363,2004
Sierra Leone,SLE,Men,1985,166.53868480000003,165.3468726,167.6830139,65.56641133858268,65.09719393700787,66.0169346062992,2004
Singapore,SGP,Men,1985,172.4898705,171.3331128,173.63034019999998,67.90939783464566,67.45398141732284,68.3584016535433,2004
Slovakia,SVK,Men,1985,179.5076799,178.5742729,180.4332511,70.67231492125984,70.30483185039371,71.03671303149606,2004
Slovenia,SVN,Men,1985,179.52250039999998,177.7540863,181.20041930000002,70.67814976377952,69.98192374015748,71.33874775590552,2004
Solomon Islands,SLB,Men,1985,166.1217112,164.4611538,167.7228715,65.402248503937,64.7484857480315,66.03262657480315,2004
Somalia,SOM,Men,1985,168.1833214,162.9581642,173.376404,66.21390606299212,64.15675755905512,68.25842677165355,2004
South Africa,ZAF,Men,1985,168.5707712,167.91032180000002,169.2264601,66.36644535433071,66.10642590551181,66.62459059055118,2004
South Korea,KOR,Men,1985,174.3293122,173.8422647,174.8233397,68.63358748031496,68.44183649606299,68.828086496063,2004
Spain,ESP,Men,1985,176.0485017,175.1994913,176.89987209999998,69.31043374015748,68.97617767716535,69.64561893700787,2004
Sri Lanka,LKA,Men,1985,165.1761525,163.5498233,166.7930986,65.0299812992126,64.38969421259843,65.66657425196851,2004
Sudan,SDN,Men,1985,168.2093636,163.0308466,173.36683080000003,66.22415889763779,64.18537267716535,68.2546577952756,2004
Suriname,SUR,Men,1985,172.5354391,167.49327659999997,177.6317512,67.92733822834646,65.94223488188975,69.93376031496062,2004
Swaziland,SWZ,Men,1985,169.8690284,168.7532961,170.978262,66.87757023622046,66.4383055511811,67.31427637795275,2004
Sweden,SWE,Men,1985,179.9536005,179.3899801,180.5349017,70.84787421259843,70.62597641732283,71.0767329527559,2004
Switzerland,CHE,Men,1985,177.8664009,177.3588145,178.35716530000002,70.02614208661417,69.82630492125983,70.21935641732284,2004
Syrian Arab Republic,SYR,Men,1985,171.2378653,166.33906509999997,176.3165236,67.41648240157481,65.4878209055118,69.41595417322834,2004
Taiwan,TWN,Men,1985,172.7942017,171.8278858,173.7651064,68.02921326771653,67.64877393700787,68.41145921259843,2004
Tajikistan,TJK,Men,1985,171.8602976,166.6726147,177.03441189999998,67.66153448818898,65.61913964566929,69.69858736220472,2004
Tanzania,TZA,Men,1985,166.65126730000003,165.292549,168.0064545,65.61073515748032,65.07580669291339,66.14427342519684,2004
Thailand,THA,Men,1985,167.58554740000002,166.7871767,168.3399369,65.97856196850394,65.6642427952756,66.27556570866142,2004
Timor-Leste,TLS,Men,1985,160.6597868,158.98829550000002,162.2896648,63.251884566929135,62.59381712598426,63.893568818897634,2004
Togo,TGO,Men,1985,169.9838236,168.3663872,171.6012253,66.92276519685039,66.28597921259842,67.55953751968504,2004
Tokelau,TKL,Men,1985,175.15241899999998,173.4242385,176.91649630000003,68.95764527559054,68.2772592519685,69.6521638976378,2004
Tonga,TON,Men,1985,177.4428595,176.2591884,178.6221243,69.859393503937,69.39338125984251,70.32367098425196,2004
