Country,ISO,Sex,Year of birth,Mean height (cm),Mean height lower 95% uncertainty interval (cm),Mean height upper 95% uncertainty interval (cm),Olympic Year,Mean height (inches),Mean height lower 95% uncertainty interval (inches),Mean height upper 95% uncertainty interval (inches)
Bermuda,BMU,Men,1988,172.5376062,167.33734030000002,177.67398730000002,2008,67.92819141732284,65.88084263779528,69.95038870078741
Bhutan,BTN,Men,1988,164.8534548,163.266446,166.4374448,2008,64.90293496062992,64.2781283464567,65.52655307086614
Bolivia,BOL,Men,1988,166.6891696,164.53270469999998,168.8779392,2008,65.62565732283466,64.77665539370078,66.48737763779526
Bosnia and Herzegovina,BIH,Men,1988,181.07803180000002,179.4220397,182.7263919,2008,71.2905637007874,70.63859830708661,71.93952437007874
Botswana,BWA,Men,1988,172.5623078,171.24986189999998,173.869608,2008,67.93791645669292,67.42120547244093,68.45260157480315
Brazil,BRA,Men,1988,172.82614630000003,172.1705865,173.4749752,2008,68.04178988188977,67.78369547244095,68.29723433070866
Brunei Darussalam,BRN,Men,1988,164.6701847,159.4469235,169.9550146,2008,64.83078137795275,62.77437933070866,66.91142307086614
Bulgaria,BGR,Men,1988,178.255986,173.0278677,183.4939663,2008,70.17952204724409,68.12120775590552,72.24171901574803
Burkina Faso,BFA,Men,1988,170.59794419999997,168.80430249999998,172.36867519999998,2008,67.16454496062991,66.45838681102362,67.86168314960629
Burundi,BDI,Men,1988,167.8570788,162.5339737,172.98292780000003,2008,66.08546409448819,63.989753425196845,68.10351488188978
Cabo Verde,CPV,Men,1988,174.0897468,171.8158909,176.3530589,2008,68.53927039370079,67.64405153543306,69.4303381496063
Cambodia,KHM,Men,1988,163.12640290000002,161.2267749,165.0464138,2008,64.22299326771655,63.47510822834646,64.97890307086614
Cameroon,CMR,Men,1988,169.60568669999998,167.989104,171.2671062,2008,66.7738924015748,66.13744251968504,67.42799456692913
Canada,CAN,Men,1988,177.8211683,176.72147990000002,178.92523899999998,2008,70.00833397637795,69.57538578740159,70.44300748031495
Central African Republic,CAF,Men,1988,168.0987227,165.14321730000003,170.96496069999998,2008,66.18059948818897,65.01701468503938,67.30903964566929
Chad,TCD,Men,1988,171.89548180000003,169.03069240000002,174.9517448,2008,67.67538653543308,66.54751669291339,68.87863968503937
Chile,CHL,Men,1988,171.4351885,170.3730601,172.50603030000002,2008,67.4941687007874,67.07600791338582,67.91575996062993
China,CHN,Men,1988,170.89036069999997,170.4519319,171.31799990000002,2008,67.27966956692913,67.10705980314961,67.44803145669292
China (Hong Kong SAR),HKG,Men,1988,172.52837240000002,169.692677,175.39559230000003,2008,67.92455606299214,66.8081405511811,69.0533827952756
Colombia,COL,Men,1988,169.24614230000003,168.4414235,170.070207,2008,66.63233948818899,66.31552106299213,66.95677440944883
Comoros,COM,Men,1988,166.89006909999998,164.9965584,168.7826459,2008,65.70475161417322,64.95927496062993,66.44986059055118
Congo,COG,Men,1988,168.97619519999998,166.7031533,171.2538262,2008,66.52606110236219,65.63116271653543,67.42276622047244
Cook Islands,COK,Men,1988,175.1574977,172.5803549,177.665009,2008,68.95964476377952,67.94502161417323,69.94685393700787
Costa Rica,CRI,Men,1988,169.0076856,166.3621176,171.65094950000002,2008,66.5384588976378,65.49689669291338,67.57911397637797
Cote d'Ivoire,CIV,Men,1988,168.29456480000002,166.8308697,169.7232895,2008,66.25770267716535,65.68144476377952,66.82019271653543
Croatia,HRV,Men,1988,180.28369890000002,179.08696919999997,181.53562140000003,2008,70.97783421259844,70.50668078740156,71.47071708661419
Cuba,CUB,Men,1988,171.5395118,170.2897686,172.8282871,2008,67.53524086614173,67.04321598425197,68.04263271653544
Cyprus,CYP,Men,1988,174.88223440000002,172.10907790000002,177.6841554,2008,68.85127338582677,67.75947948818899,69.95439188976378
Czech Republic,CZE,Men,1988,180.1130772,178.49379240000002,181.7247164,2008,70.91066031496062,70.27314661417323,71.54516393700787
Denmark,DNK,Men,1988,181.2208632,180.15906919999998,182.27553380000003,2008,71.34679653543307,70.92876740157479,71.76202118110237
Djibouti,DJI,Men,1988,167.7983241,162.5724426,173.056288,2008,66.06233232283465,64.00489866141731,68.1323968503937
Dominica,DMA,Men,1988,175.89654199999998,173.65820980000004,178.2156381,2008,69.25060708661417,68.3693739370079,70.1636370472441
Dominican Republic,DOM,Men,1988,172.09212380000002,170.6209083,173.56749340000002,2008,67.7528046456693,67.17358594488189,68.33365881889765
DR Congo,COD,Men,1988,168.3089856,165.4324876,171.2402695,2008,66.26338015748031,65.13090062992126,67.41742893700788
Ecuador,ECU,Men,1988,166.69059919999998,165.2485043,168.0713581,2008,65.6262201574803,65.05846625984252,66.16982602362205
Egypt,EGY,Men,1988,168.5216427,167.67658909999997,169.374635,2008,66.34710342519685,66.0144051574803,66.68292716535433
El Salvador,SLV,Men,1988,169.4629154,166.35715869999999,172.5903108,2008,66.71768322834646,65.49494437007873,67.94894125984251
Equatorial Guinea,GNQ,Men,1988,168.7679247,163.3242538,174.41545530000002,2008,66.4440648425197,64.30088732283465,68.66750208661418
Eritrea,ERI,Men,1988,169.2912337,167.74084219999997,170.8100437,2008,66.65009200787401,66.03970165354329,67.2480487007874
Estonia,EST,Men,1988,181.0727241,180.5053861,181.63759209999998,2008,71.2884740551181,71.06511263779528,71.51086303149606
Ethiopia,ETH,Men,1988,167.65687150000002,166.3410897,169.0335782,2008,66.00664232283465,65.48861799212598,66.54865283464567
Fiji,FJI,Men,1988,174.3958117,173.2150479,175.564813,2008,68.65976838582677,68.1949007480315,69.12000511811023
Finland,FIN,Men,1988,179.7107933,178.64768859999998,180.74167509999998,2008,70.75228082677165,70.33373566929133,71.1581398031496
France,FRA,Men,1988,179.1934119,177.63270649999998,180.7859417,2008,70.54858736220473,69.93413641732283,71.17556759842519
French Polynesia,PYF,Men,1988,177.0746896,175.4368896,178.7398515,2008,69.71444472440945,69.06964157480314,70.37002027559055
Gabon,GAB,Men,1988,169.4881764,166.75473259999998,172.2020553,2008,66.727628503937,65.65146952755904,67.79608476377953
Gambia,GMB,Men,1988,166.91119809999998,164.48875159999997,169.3128942,2008,65.71307011811022,64.75935102362203,66.65861976377953
Georgia,GEO,Men,1988,174.91064369999998,173.3029216,176.57756809999998,2008,68.8624581496063,68.22949669291339,69.51872759842519
Germany,DEU,Men,1988,179.7004992,178.7264575,180.68909150000002,2008,70.74822803149605,70.3647470472441,71.13743759842521
Ghana,GHA,Men,1988,169.9349459,168.8345732,170.9960799,2008,66.90352200787402,66.47030440944881,67.3212912992126
Greece,GRC,Men,1988,177.4319715,176.31829109999998,178.545705,2008,69.85510688976377,69.41665003937007,70.29358464566928
Greenland,GRL,Men,1988,174.2061343,172.3983694,175.98298219999998,2008,68.58509224409448,67.87337377952755,69.28463866141732
Grenada,GRD,Men,1988,176.5824889,174.3556744,178.8296908,2008,69.52066492125984,68.6439662992126,70.40539007874015
Guatemala,GTM,Men,1988,163.5536668,160.9615654,166.1198177,2008,64.3912074015748,63.370695039370084,65.40150303149606
Guinea,GIN,Men,1988,169.21057019999998,166.63845419999998,171.7775568,2008,66.61833472440944,65.60569062992126,67.62895937007875
Guinea Bissau,GNB,Men,1988,169.3965031,164.2412749,174.3827385,2008,66.6915366535433,64.66191925196851,68.65462145669291
Guyana,GUY,Men,1988,170.0861604,168.4846196,171.7294128,2008,66.96305527559055,66.33252740157481,67.61000503937008
Haiti,HTI,Men,1988,172.4776794,167.191004,177.765145,2008,67.90459818897638,65.82322992125984,69.98627755905511
Honduras,HND,Men,1988,166.7225395,163.49847580000002,170.0042861,2008,65.63879507874016,64.36947866141733,66.9308212992126
Hungary,HUN,Men,1988,177.271016,174.58711519999997,180.01016289999998,2008,69.79173858267717,68.73508472440943,70.87014287401574
Iceland,ISL,Men,1988,180.8899722,177.984115,183.7538966,2008,71.21652448818897,70.07248622047244,72.34405377952756
India,IND,Men,1988,165.0859406,164.5908987,165.5871791,2008,64.9944648031496,64.79956641732284,65.19180279527558
Indonesia,IDN,Men,1988,163.4099335,162.64267819999998,164.1745918,2008,64.33461948818898,64.03255047244093,64.63566606299213
Iran,IRN,Men,1988,173.4036535,172.92955930000002,173.8820792,2008,68.26915492125984,68.08250366141733,68.45751149606299
Iraq,IRQ,Men,1988,171.03363230000002,165.87907030000002,176.2427846,2008,67.33607570866143,65.3067205905512,69.38692307086613
Ireland,IRL,Men,1988,178.5987155,177.3962938,179.77405430000002,2008,70.31445492125984,69.8410605511811,70.77718673228347
Israel,ISR,Men,1988,176.69266340000001,175.09739480000002,178.29525719999998,2008,69.56404070866142,68.93598220472441,70.19498314960629
Italy,ITA,Men,1988,177.40796719999997,175.97297759999998,178.77105749999998,2008,69.84565637795275,69.28069984251968,70.3823061023622
Jamaica,JAM,Men,1988,174.5835842,173.2815015,175.8632878,2008,68.73369456692913,68.22106358267716,69.23751488188977
Japan,JPN,Men,1988,171.2197949,170.83204819999997,171.6210871,2008,67.40936807086615,67.25671188976376,67.56735712598426
Jordan,JOR,Men,1988,171.76704619999998,170.5522776,173.0215363,2008,67.62482133858266,67.14656598425196,68.11871507874017
Kazakhstan,KAZ,Men,1988,171.6081396,166.23033519999998,176.9418429,2008,67.56225968503936,65.44501385826771,69.66214287401576
Kenya,KEN,Men,1988,170.9850525,167.24655780000003,174.9359773,2008,67.3169498031496,65.84510149606301,68.87243200787401
Kiribati,KIR,Men,1988,169.6585541,167.9579082,171.4297788,2008,66.79470633858267,66.12516070866141,67.4920388976378
Kuwait,KWT,Men,1988,172.4605404,171.5315307,173.38970780000002,2008,67.89785055118111,67.5320987007874,68.26366448818898
Kyrgyzstan,KGZ,Men,1988,171.38365990000003,169.4486571,173.2904361,2008,67.47388185039371,66.71206972440945,68.22458114173229
Lao PDR,LAO,Men,1988,160.513787,158.9080493,162.15667919999999,2008,63.194404330708664,62.562224133858265,63.84121228346456
Latvia,LVA,Men,1988,180.84709740000002,178.56400219999998,183.233629,2008,71.1996446456693,70.30078826771653,72.13922401574803
Lebanon,LBN,Men,1988,174.83812869999997,173.16684469999998,176.5185751,2008,68.83390893700786,68.17592311023621,69.49550200787401
Lesotho,LSO,Men,1988,167.002461,165.7991986,168.2266533,2008,65.7490003937008,65.27527503937009,66.23096586614173
Liberia,LBR,Men,1988,164.9827331,163.6940825,166.2850312,2008,64.95383192913386,64.44648917322834,65.46654771653543
Libya,LBY,Men,1988,173.9939892,171.93082619999998,175.95076559999998,2008,68.50157055118109,67.6893016535433,69.27195496062991
Lithuania,LTU,Men,1988,178.86329030000002,176.90416069999998,180.854388,2008,70.41861822834646,69.64730736220471,71.20251496062993
Luxembourg,LUX,Men,1988,177.9921647,175.9652554,180.13528300000002,2008,70.07565539370079,69.27765960629921,70.91940275590552
Macedonia (TFYR),MKD,Men,1988,178.344126,173.0518332,183.49228390000002,2008,70.21422283464567,68.13064299212598,72.24105665354331
Madagascar,MDG,Men,1988,163.24938400000002,160.28855359999997,166.2659524,2008,64.27141102362205,63.105729763779514,65.45903637795276
Malawi,MWI,Men,1988,163.7707727,161.8222632,165.6886924,2008,64.47668216535433,63.70955244094488,65.23176866141732
Malaysia,MYS,Men,1988,167.6354352,166.9302364,168.3285183,2008,65.99820283464567,65.72056551181103,66.2710701968504
Maldives,MDV,Men,1988,166.5336477,164.997677,168.0229422,2008,65.56442822834646,64.95971535433071,66.15076464566928
Mali,MLI,Men,1988,172.4232711,169.70475349999998,175.1409746,2008,67.88317759842519,66.81289507874015,68.9531396062992
Malta,MLT,Men,1988,172.9395686,169.4406646,176.5747242,2008,68.08644433070866,66.70892307086613,69.5176079527559
Marshall Islands,MHL,Men,1988,163.96861299999998,161.97395459999998,166.05275369999998,2008,64.55457204724408,63.76927346456692,65.37509988188975
Mauritania,MRT,Men,1988,165.73598280000002,162.9318739,168.61565330000002,2008,65.25038692913387,64.1464070472441,66.38411547244095
Mauritius,MUS,Men,1988,170.81915969999997,169.32074269999998,172.33903490000003,2008,67.25163767716535,66.66170972440945,67.8500137401575
Mexico,MEX,Men,1988,168.3958084,167.76951509999998,169.0386918,2008,66.29756236220472,66.05099019685038,66.55066606299214
Micronesia (Federated States of),FSM,Men,1988,169.02403080000002,167.4516717,170.5716775,2008,66.54489401574804,65.925855,67.15420374015747
Moldova,MDA,Men,1988,175.0633344,173.43273069999998,176.7702093,2008,68.92257259842519,68.28060263779527,69.59457059055119
Mongolia,MNG,Men,1988,169.1634585,168.2129949,170.0971131,2008,66.59978681102362,66.2255885433071,66.96736736220473
Montenegro,MNE,Men,1988,178.3012422,173.0827735,183.5405003,2008,70.1973394488189,68.14282421259843,72.26003948818897
Morocco,MAR,Men,1988,170.9991497,165.75783930000003,176.1797658,2008,67.32249988188977,65.25899185039371,69.36211251968504
Mozambique,MOZ,Men,1988,165.9303199,163.48736409999998,168.3000615,2008,65.32689759842519,64.36510397637794,66.25986673228347
Myanmar,MMR,Men,1988,164.56045690000002,163.2682844,165.8724259,2008,64.78758145669292,64.27885212598424,65.30410468503936
Namibia,NAM,Men,1988,168.6504438,166.8701486,170.383811,2008,66.39781251968505,65.6969088976378,67.0802405511811
Nauru,NRU,Men,1988,168.3369564,166.9504339,169.67702869999997,2008,66.27439228346456,65.72851728346457,66.80197980314959
Nepal,NPL,Men,1988,162.494456,161.39475019999998,163.6007575,2008,63.97419527559055,63.54124023622046,64.40974704724408
Netherlands,NLD,Men,1988,182.5568032,181.2546405,183.8742618,2008,71.87275716535433,71.36009468503937,72.39144165354331
New Zealand,NZL,Men,1988,177.88371850000001,177.2186572,178.5412149,2008,70.03296003937008,69.77112488188976,70.29181688976378
Nicaragua,NIC,Men,1988,166.8424379,163.617692,170.087155,2008,65.68599917322834,64.41641417322835,66.9634468503937
Niger,NER,Men,1988,169.54832180000002,167.59273530000002,171.4565373,2008,66.7513077952756,65.9813918503937,67.50257374015749
Nigeria,NGA,Men,1988,167.2999789,165.929157,168.6350565,2008,65.86613342519685,65.32643976377953,66.39175452755904
Niue,NIU,Men,1988,175.78019790000002,174.05114609999998,177.5157257,2008,69.20480232283465,68.52407326771653,69.88808098425196
North Korea,PRK,Men,1988,171.15294709999998,165.55039,176.9755276,2008,67.38305003937008,65.17731889763779,69.67540456692913
Norway,NOR,Men,1988,179.90309140000002,178.78711940000002,181.0393664,2008,70.8279887401575,70.38862968503938,71.2753411023622
Occupied Palestinian Territory,PSE,Men,1988,172.66833369999998,171.239567,174.1268491,2008,67.97965893700787,67.41715236220472,68.55387759842519
Oman,OMN,Men,1988,169.4034468,167.6312117,171.1504759,2008,66.69427039370079,65.99654003937007,67.38207712598425
Pakistan,PAK,Men,1988,167.2346455,165.9446009,168.55587350000002,2008,65.84041161417322,65.33252003937008,66.36058011811025
Palau,PLW,Men,1988,168.1252207,166.1317707,170.1091685,2008,66.19103177165354,65.40620893700788,66.97211358267717
Panama,PAN,Men,1988,168.55050319999998,165.96168930000002,171.0998195,2008,66.35846582677165,65.33924775590552,67.36213366141732
Papua New Guinea,PNG,Men,1988,164.1190234,162.30757309999998,165.85582309999998,2008,64.61378874015747,63.90061933070866,65.29756814960629
Paraguay,PRY,Men,1988,172.49509719999998,166.8575295,178.0235819,2008,67.91145559055117,65.6919407480315,70.08802437007874
Peru,PER,Men,1988,165.215826,164.13870409999998,166.2431556,2008,65.04560078740157,64.62153704724409,65.45006125984251
Philippines,PHL,Men,1988,163.03797319999998,161.5869849,164.4624999,2008,64.18817842519684,63.61692318897638,64.74901570866142
Poland,POL,Men,1988,177.21915719999998,176.5914637,177.8447142,2008,69.77132173228345,69.5241983070866,70.01760401574803
Portugal,PRT,Men,1988,172.81767480000002,172.0977507,173.5382005,2008,68.0384546456693,67.75501996062992,68.32212618110236
Puerto Rico,PRI,Men,1988,171.98321230000002,168.3893698,175.5967866,2008,67.70992610236222,66.29502748031496,69.1325931496063
Qatar,QAT,Men,1988,171.01679209999998,169.7619852,172.3002639,2008,67.32944570866141,66.83542724409449,67.83474956692913
Romania,ROU,Men,1988,175.0967984,173.0222881,177.2572634,2008,68.9357474015748,68.11901106299213,69.78632417322835
Russian Federation,RUS,Men,1988,176.4155435,175.62007519999997,177.22730780000003,2008,69.45493838582678,69.14176188976377,69.77453062992127
Rwanda,RWA,Men,1988,164.6983049,163.5904707,165.82128840000001,2008,64.84185232283465,64.40569712598425,65.28397181102363
Saint Kitts and Nevis,KNA,Men,1988,169.8170888,166.6940298,172.9140084,2008,66.85712157480314,65.62757078740158,68.07638125984252
Saint Lucia,LCA,Men,1988,172.08441530000002,170.1043438,174.036924,2008,67.74976980314962,66.97021409448818,68.51847401574803
Saint Vincent and the Grenadines,VCT,Men,1988,172.61089730000003,167.14362260000001,177.6518713,2008,67.95704618110237,65.80457582677165,69.94168161417323
Samoa,WSM,Men,1988,174.240746,173.1455568,175.33531609999997,2008,68.5987188976378,68.1675420472441,69.029652007874
Sao Tome and Principe,STP,Men,1988,169.17345219999999,167.8432051,170.51692590000002,2008,66.60372133858267,66.08000200787401,67.132647992126
Saudi Arabia,SAU,Men,1988,168.4002466,167.54785780000003,169.2562961,2008,66.29930968503938,65.9637235433071,66.63633704724408
Senegal,SEN,Men,1988,174.5270714,172.92052980000003,176.1209367,2008,68.71144543307086,68.07894874015749,69.33895145669291
Serbia,SRB,Men,1988,180.72826750000002,179.8687091,181.55503149999998,2008,71.15286122047245,70.8144524015748,71.47835885826771
Seychelles,SYC,Men,1988,174.7548189,173.49191499999998,176.0447936,2008,68.8011098031496,68.30390354330707,69.3089738582677
Sierra Leone,SLE,Men,1988,166.0207462,164.8082669,167.211287,2008,65.362498503937,64.8851444488189,65.83121535433071
Singapore,SGP,Men,1988,172.54334219999998,171.2520331,173.79146509999998,2008,67.93044968503936,67.42206027559055,68.4218366535433
Slovakia,SVK,Men,1988,179.51916169999998,178.5008251,180.5299593,2008,70.67683531496063,70.27591539370079,71.07478712598426
Slovenia,SVN,Men,1988,179.60922580000002,178.0356773,181.0852479,2008,70.71229362204726,70.09278633858268,71.29340468503938
Solomon Islands,SLB,Men,1988,165.6163747,163.9266969,167.2739833,2008,65.20329712598425,64.5380696456693,65.85589893700788
Somalia,SOM,Men,1988,167.8119137,162.4668081,173.1342439,2008,66.06768255905511,63.96331027559055,68.1630881496063
South Africa,ZAF,Men,1988,168.1118058,167.4269135,168.77220069999998,2008,66.18575031496063,65.91610767716536,66.4457483070866
South Korea,KOR,Men,1988,174.5296157,174.0102831,175.05123269999999,2008,68.71244712598426,68.50798547244095,68.91780814960629
Spain,ESP,Men,1988,176.2177905,175.25842519999998,177.1810628,2008,69.37708287401576,68.99937999999999,69.75632393700788
Sri Lanka,LKA,Men,1988,165.3304789,163.6186759,167.0653896,2008,65.09073972440945,64.41680153543307,65.77377543307087
Sudan,SDN,Men,1988,167.8386058,162.5241159,173.0981456,2008,66.07819125984253,63.9858724015748,68.14887622047245
Suriname,SUR,Men,1988,172.5612531,167.4247489,177.7662824,2008,67.93750122047244,65.91525547244095,69.9867253543307
Swaziland,SWZ,Men,1988,169.44586919999998,168.3101629,170.5816925,2008,66.71097212598424,66.26384366141733,67.15814665354331
Sweden,SWE,Men,1988,179.8948924,179.12772230000002,180.68543280000003,2008,70.82476078740157,70.52272531496064,71.13599716535434
Switzerland,CHE,Men,1988,178.0166711,177.5386579,178.4941787,2008,70.08530358267716,69.89710940944882,70.2732987007874
Syrian Arab Republic,SYR,Men,1988,171.03782719999998,165.9704686,176.253927,2008,67.33772724409448,65.34270417322834,69.39130984251969
Taiwan,TWN,Men,1988,173.28554440000002,172.1166897,174.4164243,2008,68.22265527559055,67.76247625984251,68.66788358267716
Tajikistan,TJK,Men,1988,171.72026630000002,166.43688730000002,177.039118,2008,67.60640405511812,65.52633358267717,69.70044015748032
Tanzania,TZA,Men,1988,166.2060747,164.6680371,167.69714950000002,2008,65.43546248031495,64.82993586614172,66.02249980314961
Thailand,THA,Men,1988,168.0246659,167.1452719,168.878704,2008,66.15144326771653,65.80522515748032,66.48767874015748
Timor-Leste,TLS,Men,1988,160.45332390000002,158.6931607,162.1846316,2008,63.17059996062993,62.47762232283464,63.852217165354325
Togo,TGO,Men,1988,169.59627749999999,167.9069141,171.289084,2008,66.77018799212598,66.10508429133858,67.43664724409449
Tokelau,TKL,Men,1988,175.19628400000002,173.34695490000001,177.1264434,2008,68.97491496062993,68.24683263779528,69.73482023622047
Tonga,TON,Men,1988,177.27613290000002,175.9931603,178.5634494,2008,69.79375311023622,69.28864578740158,70.30057062992125
Trinidad and Tobago,TTO,Men,1988,173.7018056,170.70846909999997,176.82836909999997,2008,68.38653763779527,67.20805870078739,69.61746814960628
Tunisia,TUN,Men,1988,173.8589028,172.7401844,175.0392769,2008,68.44838692913386,68.00794661417324,68.91310114173228
Turkey,TUR,Men,1988,174.0319886,173.2841436,174.76673280000003,2008,68.5165309448819,68.22210377952756,68.80580031496063
Turkmenistan,TKM,Men,1988,172.407244,170.7799421,174.0409988,2008,67.87686771653543,67.23619767716535,68.52007826771654
Tuvalu,TUV,Men,1988,170.0068299,166.53773049999998,173.378781,2008,66.9318227952756,65.56603562992125,68.2593625984252
Uganda,UGA,Men,1988,167.2635015,166.3040729,168.2372786,2008,65.85177224409448,65.4740444488189,66.23514905511811
Ukraine,UKR,Men,1988,178.1623041,172.70606180000001,183.7792948,2008,70.14263940944882,67.99451251968505,72.35405307086614
United Arab Emirates,ARE,Men,1988,171.0457041,165.9328267,176.2405392,2008,67.34082838582677,65.32788452755905,69.3860390551181
United Kingdom,GBR,Men,1988,177.6280341,177.26080280000002,177.9986462,2008,69.93229688976378,69.78771763779528,70.07820716535433
United States of America,USA,Men,1988,177.3650173,176.7976201,177.93903909999997,2008,69.82874696850394,69.60536224409448,70.0547398031496
Uruguay,URY,Men,1988,173.39371699999998,171.0787194,175.6781373,2008,68.26524291338582,67.35382653543307,69.16462098425197
Uzbekistan,UZB,Men,1988,170.09096350000002,168.835298,171.3014698,2008,66.96494625984252,66.47058976377953,67.44152354330708
Vanuatu,VUT,Men,1988,168.53317919999998,166.9420482,170.10330109999998,2008,66.3516453543307,65.72521582677165,66.96980358267716
Venezuela,VEN,Men,1988,171.30679469999998,169.3921223,173.2220198,2008,67.44361996062992,66.68981192913387,68.19764559055118
Viet Nam,VNM,Men,1988,163.8516998,163.1286597,164.5800646,2008,64.50854322834645,64.22388177165354,64.79530102362205
Yemen,YEM,Men,1988,161.83015600000002,160.05040280000003,163.66874230000002,2008,63.71265984251969,63.011969606299225,64.43651271653545
Zambia,ZMB,Men,1988,168.00131389999999,165.0056755,170.915074,2008,66.14224956692912,64.96286437007873,67.28939921259843
Zimbabwe,ZWE,Men,1988,170.07387590000002,168.64362659999998,171.52306289999999,2008,66.95821885826773,66.39512858267716,67.52876492125984
Afghanistan,AFG,Women,1988,155.49690680000003,154.0001515,156.9533251,2008,61.2192546456693,60.62998090551181,61.792647677165355
Albania,ALB,Women,1988,161.9428469,160.3995068,163.46660469999998,2008,63.757026338582676,63.149412125984256,64.35693098425196
Algeria,DZA,Women,1988,159.3714795,157.34116569999998,161.35487080000001,2008,62.74467696850393,61.94534082677164,63.52553968503938
American Samoa,ASM,Women,1988,164.6320958,162.5763094,166.6791459,2008,64.8157857480315,64.00642102362205,65.62171098425198
Andorra,AND,Women,1988,162.6656952,157.57255669999998,167.7841593,2008,64.04161228346456,62.03643964566928,66.05675562992126
Angola,AGO,Women,1988,157.9421342,152.74477290000002,163.03063930000002,2008,62.181942598425195,60.13573736220473,64.18529106299214
Antigua and Barbuda,ATG,Women,1988,160.79220930000002,155.7950309,165.624731,2008,63.30401940944883,61.336626338582676,65.20658700787402
Argentina,ARG,Women,1988,159.37959919999997,158.0024415,160.6708962,2008,62.74787370078739,62.20568562992126,63.25625834645669
Armenia,ARM,Women,1988,158.3354877,157.19623159999998,159.4586851,2008,62.336806181102354,61.8882801574803,62.77900988188976
Australia,AUS,Women,1988,165.4456725,164.70020580000002,166.17708869999998,2008,65.13609153543307,64.84260070866142,65.42405066929133
Austria,AUT,Women,1988,164.90845480000002,163.0385095,166.79704099999998,2008,64.92458850393702,64.18838956692913,65.66812637795275
Azerbaijan,AZE,Women,1988,158.61579640000002,157.2406884,160.0206353,2008,62.44716393700788,61.90578283464567,63.00025011811024
Bahamas,BHS,Women,1988,160.8083294,155.8482319,165.7122315,2008,63.31036590551181,61.35757161417323,65.24103602362204
Bahrain,BHR,Women,1988,156.9690419,154.59163180000002,159.247649,2008,61.79883539370079,60.86284716535434,62.6959248031496
Bangladesh,BGD,Women,1988,150.8973507,150.21336019999998,151.56997719999998,2008,59.40840578740158,59.13911818897637,59.67321937007873
Barbados,BRB,Women,1988,164.97216269999998,162.98806509999997,166.9573681,2008,64.9496703543307,64.16852956692912,65.73124728346457
Belarus,BLR,Women,1988,165.95036930000003,160.87113630000002,171.0619577,2008,65.33479106299214,63.33509303149607,67.34722744094488
Belgium,BEL,Women,1988,165.4071299,164.4864085,166.3105793,2008,65.12091728346456,64.75842854330709,65.47660602362204
Belize,BLZ,Women,1988,156.8670229,154.30633410000002,159.3301208,2008,61.75867043307086,60.750525236220476,62.72839401574803
Benin,BEN,Women,1988,157.54178430000002,156.7633966,158.3147791,2008,62.02432452755906,61.71787267716535,62.32865318897638
Bermuda,BMU,Women,1988,160.818823,155.7865883,165.69746619999998,2008,63.31449724409449,61.33330248031496,65.23522291338581
Bhutan,BTN,Women,1988,153.66499209999998,152.1866029,155.21065959999999,2008,60.498028385826764,59.91598539370079,61.10655889763779
Bolivia,BOL,Women,1988,153.24832030000002,152.4207269,154.1034996,2008,60.333984370078745,60.0081601968504,60.67066913385826
Bosnia and Herzegovina,BIH,Women,1988,166.6085512,164.9369584,168.2142368,2008,65.59391779527559,64.93581039370079,66.22607748031497
Botswana,BWA,Women,1988,161.8762791,160.6708981,163.09925159999997,2008,63.73081854330709,63.256259094488186,64.21230377952755
Brazil,BRA,Women,1988,159.9414628,159.36856730000002,160.51050419999999,2008,62.96907984251969,62.74353043307087,63.19311188976377
Brunei Darussalam,BRN,Women,1988,153.6176938,148.6872883,158.5233733,2008,60.479407007874016,58.53830248031496,62.41077688976378
Bulgaria,BGR,Women,1988,164.7903437,159.905032,169.684196,2008,64.87808807086614,62.954737007874016,66.80480157480314
Burkina Faso,BFA,Women,1988,161.0311178,160.2217442,161.84426169999998,2008,63.39807787401575,63.079426850393695,63.71821326771653
Burundi,BDI,Women,1988,154.8927115,153.3444996,156.46558180000002,2008,60.981382480314956,60.371850236220475,61.60062275590552
Cabo Verde,CPV,Women,1988,161.96128290000001,159.7048493,164.2536944,2008,63.76428460629922,62.875924921259845,64.66680881889764
Cambodia,KHM,Women,1988,152.94899080000002,152.22801330000001,153.67375769999998,2008,60.21613811023623,59.93228870078741,60.50147940944881
Cameroon,CMR,Women,1988,159.6307847,158.8633728,160.40452,2008,62.84676562992126,62.54463496062992,63.15138582677165
Canada,CAN,Women,1988,163.6132754,162.4815554,164.7619135,2008,64.41467535433071,63.969116299212594,64.86689507874016
Central African Republic,CAF,Women,1988,158.575448,156.811048,160.2839023,2008,62.431278740157474,61.73663307086614,63.10389854330708
Chad,TCD,Women,1988,161.2100059,159.8672994,162.5357761,2008,63.46850625984252,62.93988165354331,63.990463031496056
Chile,CHL,Women,1988,158.6911452,157.67302019999997,159.7072231,2008,62.47682881889764,62.07599220472439,62.87685948818897
China,CHN,Women,1988,159.1317914,158.71362390000002,159.5580876,2008,62.65031157480315,62.48567870078741,62.81814472440944
China (Hong Kong SAR),HKG,Women,1988,158.41056369999998,155.68033530000002,161.1440792,2008,62.36636366141732,61.29147059055119,63.44255086614173
Colombia,COL,Women,1988,156.35139919999997,155.6969389,157.0131638,2008,61.555668976377945,61.29800744094488,61.81620622047244
